               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.032909,            0.015375,           0.0006536,             0.74042,              0.6616,             0.70813,             0.49394,            0.033148,           0.0091604,          0.00051786,            0.006535,            0.006535,            0.006535
                  37,            0.034251,            0.015982,          0.00062802,             0.87075,             0.69161,             0.75618,             0.51849,            0.034117,           0.0087437,          0.00047103,            0.006436,            0.006436,            0.006436
                  38,            0.032141,            0.015255,           0.0006164,             0.87078,             0.69179,             0.74553,             0.51683,            0.033653,           0.0087921,          0.00045824,            0.006337,            0.006337,            0.006337
                  39,            0.032804,            0.015455,          0.00058293,             0.83643,             0.68821,             0.74885,             0.53317,            0.032216,           0.0087281,          0.00048632,            0.006238,            0.006238,            0.006238
                  40,            0.032704,            0.015236,          0.00063247,             0.84054,             0.70342,              0.7605,             0.53074,            0.032902,             0.00894,          0.00050594,            0.006139,            0.006139,            0.006139
                  41,            0.032045,            0.015249,          0.00070389,             0.83546,             0.73365,             0.78358,             0.53715,            0.032317,           0.0087203,          0.00048529,             0.00604,             0.00604,             0.00604
                  42,            0.029631,             0.01454,          0.00061376,             0.81537,             0.72243,             0.75988,             0.52177,            0.033204,           0.0089981,          0.00046265,            0.005941,            0.005941,            0.005941
                  43,            0.031424,            0.014867,           0.0005585,             0.88113,             0.62357,             0.71696,             0.50642,            0.033352,           0.0093647,          0.00043997,            0.005842,            0.005842,            0.005842
                  44,            0.031303,            0.014736,          0.00059387,             0.81415,             0.69956,             0.74793,               0.489,            0.032016,           0.0092469,          0.00048774,            0.005743,            0.005743,            0.005743
                  45,            0.029959,            0.014672,          0.00055957,             0.85181,             0.65779,             0.73059,             0.51272,            0.033533,           0.0093626,          0.00049353,            0.005644,            0.005644,            0.005644
                  46,            0.030991,            0.014115,          0.00056798,             0.85503,             0.71863,             0.78503,             0.52692,            0.033421,            0.009052,          0.00045607,            0.005545,            0.005545,            0.005545
                  47,            0.029592,            0.014919,          0.00050941,             0.81495,             0.70327,             0.76292,             0.51918,             0.03259,           0.0089152,          0.00041146,            0.005446,            0.005446,            0.005446
                  48,            0.029821,            0.014257,          0.00050695,             0.83278,             0.70722,             0.76856,             0.54628,            0.032426,           0.0093243,          0.00045266,            0.005347,            0.005347,            0.005347
                  49,            0.029323,             0.01444,          0.00054264,             0.83396,             0.66839,             0.75142,             0.52511,            0.032662,           0.0090504,          0.00042499,            0.005248,            0.005248,            0.005248
                  50,            0.029037,             0.01415,          0.00052517,             0.91261,             0.67681,             0.76066,             0.52009,            0.032009,           0.0094565,          0.00043416,            0.005149,            0.005149,            0.005149
                  51,            0.028373,            0.013928,          0.00050661,             0.83779,             0.70698,             0.75831,             0.53844,            0.032884,           0.0090691,          0.00041986,             0.00505,             0.00505,             0.00505
                  52,            0.027956,            0.013251,           0.0005329,              0.8501,             0.69202,             0.73614,             0.50942,            0.034311,            0.010122,          0.00046731,            0.004951,            0.004951,            0.004951
                  53,            0.028213,            0.013519,          0.00051016,             0.86598,             0.68794,             0.75181,             0.53343,            0.031544,           0.0092136,          0.00040699,            0.004852,            0.004852,            0.004852
                  54,            0.026969,            0.013959,           0.0004873,             0.87617,             0.69949,             0.76024,             0.54118,            0.032895,           0.0091766,          0.00040191,            0.004753,            0.004753,            0.004753
                  55,            0.028076,            0.013879,           0.0004594,              0.8558,             0.72212,             0.74845,             0.51903,            0.033633,           0.0092337,          0.00036909,            0.004654,            0.004654,            0.004654
                  56,            0.027559,            0.013312,          0.00043526,              0.8317,             0.71483,             0.76637,             0.54881,            0.032258,             0.00948,          0.00040543,            0.004555,            0.004555,            0.004555
                  57,            0.027023,            0.013421,          0.00047706,             0.89071,             0.65779,             0.74481,             0.51285,            0.034826,           0.0094127,          0.00043511,            0.004456,            0.004456,            0.004456
                  58,             0.02808,            0.013222,          0.00048784,             0.77621,             0.72624,             0.75722,             0.52937,            0.031727,           0.0095369,          0.00041085,            0.004357,            0.004357,            0.004357
                  59,            0.026211,            0.012739,          0.00046427,             0.83218,             0.71863,             0.76116,             0.54495,            0.032563,           0.0095036,          0.00038463,            0.004258,            0.004258,            0.004258
                  60,            0.026606,            0.013535,          0.00041894,             0.82092,             0.71466,             0.74723,               0.545,             0.03274,           0.0092764,          0.00035658,            0.004159,            0.004159,            0.004159
                  61,            0.027073,            0.012474,          0.00041222,              0.8185,             0.73734,             0.76216,             0.54525,            0.031302,           0.0093684,            0.000369,             0.00406,             0.00406,             0.00406
                  62,            0.027052,            0.013274,          0.00041975,             0.81834,             0.73764,             0.76297,             0.56017,            0.030331,           0.0090335,          0.00036467,            0.003961,            0.003961,            0.003961
                  63,             0.02758,            0.013338,          0.00041286,             0.84625,             0.71483,             0.76768,             0.54677,            0.031802,           0.0097789,          0.00034937,            0.003862,            0.003862,            0.003862
                  64,            0.027224,            0.013232,          0.00039585,             0.87818,             0.68821,             0.76137,             0.54997,             0.03027,           0.0093971,          0.00031586,            0.003763,            0.003763,            0.003763
                  65,            0.025032,            0.012067,          0.00036885,             0.83115,             0.72995,             0.76495,             0.54775,            0.030732,           0.0092752,          0.00033317,            0.003664,            0.003664,            0.003664
                  66,            0.024877,            0.012582,          0.00035812,             0.83539,             0.73328,             0.74417,             0.52872,            0.032868,            0.009294,          0.00032091,            0.003565,            0.003565,            0.003565
                  67,            0.024659,            0.012221,          0.00034217,             0.87526,             0.69582,             0.75367,              0.5615,            0.031551,           0.0093824,          0.00030809,            0.003466,            0.003466,            0.003466
                  68,            0.024577,            0.011985,          0.00035633,              0.8193,             0.72624,             0.74227,             0.53544,            0.032156,           0.0097191,          0.00032728,            0.003367,            0.003367,            0.003367
                  69,            0.024921,            0.011822,          0.00035921,             0.86623,             0.71483,             0.77631,              0.5713,            0.030536,           0.0094466,          0.00033032,            0.003268,            0.003268,            0.003268
                  70,            0.024798,            0.012428,          0.00036959,             0.83394,             0.72624,             0.77565,             0.56597,            0.032275,           0.0096344,          0.00034168,            0.003169,            0.003169,            0.003169
                  71,            0.024518,            0.011865,          0.00035212,             0.90721,             0.66912,             0.76908,             0.57163,            0.031753,           0.0093312,          0.00031136,             0.00307,             0.00307,             0.00307
                  72,            0.023715,            0.012004,          0.00032492,             0.88513,             0.70317,             0.76284,             0.56738,            0.032519,            0.009587,          0.00030726,            0.002971,            0.002971,            0.002971
                  73,            0.022764,             0.01173,          0.00031897,             0.87152,             0.72219,             0.77818,             0.56679,            0.032174,           0.0096266,          0.00030567,            0.002872,            0.002872,            0.002872
                  74,             0.02279,            0.011993,          0.00031145,             0.91531,             0.69962,             0.76639,             0.55675,            0.033089,           0.0095025,          0.00032711,            0.002773,            0.002773,            0.002773
                  75,            0.022295,            0.011183,          0.00027898,             0.83621,             0.71863,             0.76019,             0.55642,             0.03272,           0.0091789,          0.00027685,            0.002674,            0.002674,            0.002674
                  76,            0.023884,            0.011891,          0.00028261,             0.84792,             0.72243,              0.7688,             0.58208,            0.031128,           0.0096197,          0.00029761,            0.002575,            0.002575,            0.002575
                  77,             0.02242,            0.011615,          0.00028449,              0.8785,             0.71482,             0.77314,             0.58383,            0.030583,             0.01006,          0.00030307,            0.002476,            0.002476,            0.002476
                  78,            0.023519,            0.011592,          0.00028782,             0.86416,             0.70342,             0.76512,             0.57958,            0.030709,           0.0098356,          0.00029035,            0.002377,            0.002377,            0.002377
                  79,             0.02294,            0.011723,           0.0002752,             0.87726,             0.70722,             0.76138,             0.56773,            0.032044,           0.0096516,          0.00028061,            0.002278,            0.002278,            0.002278
                  80,             0.02238,            0.011608,          0.00025877,             0.88191,             0.71103,             0.77909,             0.57533,            0.030323,           0.0096335,           0.0002739,            0.002179,            0.002179,            0.002179
                  81,            0.020951,            0.011146,          0.00024233,             0.90181,             0.69962,             0.78036,             0.56726,            0.029939,           0.0096688,          0.00026737,             0.00208,             0.00208,             0.00208
                  82,            0.023166,            0.011875,          0.00023171,             0.94621,              0.6692,             0.77316,             0.56643,            0.030711,           0.0097216,          0.00026118,            0.001981,            0.001981,            0.001981
                  83,            0.021324,            0.011023,          0.00021936,             0.86481,             0.70722,             0.77405,              0.5743,            0.031074,           0.0093964,          0.00024627,            0.001882,            0.001882,            0.001882
                  84,            0.020258,            0.011308,          0.00021229,             0.85838,             0.73747,             0.78331,             0.57651,            0.030963,           0.0096054,          0.00023417,            0.001783,            0.001783,            0.001783
                  85,            0.020957,            0.010892,          0.00021086,             0.87796,             0.71483,             0.77738,             0.58621,            0.030286,           0.0097417,          0.00022553,            0.001684,            0.001684,            0.001684
                  86,            0.020365,            0.010731,          0.00020389,              0.8961,             0.72243,             0.78146,             0.57382,            0.029401,           0.0098557,          0.00022382,            0.001585,            0.001585,            0.001585
                  87,            0.020968,            0.011082,          0.00020525,             0.89781,             0.70342,             0.78168,             0.57406,            0.030251,           0.0096298,          0.00021894,            0.001486,            0.001486,            0.001486
                  88,            0.020106,            0.010733,          0.00019715,              0.8181,             0.75245,             0.77917,             0.57214,            0.031344,           0.0097053,          0.00022058,            0.001387,            0.001387,            0.001387
                  89,            0.020445,            0.010587,          0.00018739,              0.8695,             0.71103,              0.7777,             0.57802,            0.030168,           0.0095472,          0.00022377,            0.001288,            0.001288,            0.001288
                  90,            0.020081,            0.010462,          0.00018367,             0.88432,             0.69962,             0.77728,             0.57409,             0.03069,           0.0098623,          0.00023256,            0.001189,            0.001189,            0.001189
                  91,            0.020169,            0.011049,          0.00018538,              0.8616,             0.73384,             0.78159,              0.5745,             0.03025,           0.0098494,          0.00021835,             0.00109,             0.00109,             0.00109
                  92,              0.0178,            0.010423,           0.0001628,             0.89732,             0.70342,             0.76554,             0.57133,            0.030734,           0.0096815,          0.00021102,            0.000991,            0.000991,            0.000991
                  93,            0.019333,            0.010617,          0.00016029,             0.88372,             0.72241,             0.78263,             0.58027,            0.030413,           0.0096415,          0.00020387,            0.000892,            0.000892,            0.000892
                  94,            0.019336,            0.010785,          0.00015911,             0.88313,             0.71863,             0.78519,             0.58518,            0.030503,           0.0096548,          0.00019669,            0.000793,            0.000793,            0.000793
                  95,            0.018712,             0.01007,          0.00015128,             0.89846,             0.71103,             0.77981,             0.58108,            0.030391,           0.0096822,          0.00019932,            0.000694,            0.000694,            0.000694
                  96,             0.01983,            0.011071,          0.00015304,             0.89315,             0.69962,             0.78633,             0.58743,            0.030204,            0.009723,          0.00019412,            0.000595,            0.000595,            0.000595
                  97,            0.019563,            0.010633,          0.00014986,             0.87552,             0.72243,             0.78336,             0.58583,            0.030506,           0.0097511,          0.00019804,            0.000496,            0.000496,            0.000496
                  98,            0.018096,            0.010303,          0.00014416,             0.88207,             0.71097,             0.78498,             0.58584,             0.03032,           0.0098365,          0.00019186,            0.000397,            0.000397,            0.000397
                  99,            0.020594,            0.010512,          0.00015513,             0.85969,             0.72222,             0.78161,             0.58385,            0.030428,           0.0098612,          0.00019688,            0.000298,            0.000298,            0.000298
