               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.025858,            0.016357,          0.00096656,             0.75958,             0.73134,             0.75842,             0.51219,            0.027079,            0.015919,           0.0007941,            0.006535,            0.006535,            0.006535
                  37,            0.024532,            0.016838,          0.00094881,             0.79834,              0.7209,             0.77522,              0.5226,            0.028364,            0.015071,          0.00065849,            0.006436,            0.006436,            0.006436
                  38,            0.025125,            0.016331,           0.0009215,             0.73561,             0.75821,             0.75259,             0.52352,             0.02626,            0.015416,            0.000739,            0.006337,            0.006337,            0.006337
                  39,            0.023797,            0.016385,          0.00080533,             0.78144,             0.70597,             0.74088,             0.50506,            0.027774,            0.016099,          0.00062521,            0.006238,            0.006238,            0.006238
                  40,            0.023464,            0.016187,           0.0008357,             0.81973,             0.70597,             0.75951,             0.52806,            0.025995,            0.015755,          0.00066814,            0.006139,            0.006139,            0.006139
                  41,            0.022921,            0.016011,          0.00077011,             0.79347,                 0.7,              0.7468,             0.49803,            0.027439,            0.015663,          0.00064807,             0.00604,             0.00604,             0.00604
                  42,            0.024053,            0.015983,           0.0008257,             0.78684,             0.70149,             0.74316,             0.51658,            0.025361,            0.015594,          0.00069525,            0.005941,            0.005941,            0.005941
                  43,            0.023183,             0.01594,          0.00081773,             0.79616,             0.71343,             0.74975,             0.52387,            0.026231,            0.015609,          0.00067898,            0.005842,            0.005842,            0.005842
                  44,            0.022542,            0.015295,          0.00081802,             0.82026,             0.71642,             0.77346,             0.53168,            0.025987,             0.01595,          0.00069413,            0.005743,            0.005743,            0.005743
                  45,            0.022724,            0.015699,          0.00080821,              0.7865,             0.75373,             0.77322,             0.53987,            0.024847,            0.015571,          0.00065422,            0.005644,            0.005644,            0.005644
                  46,            0.022627,            0.015158,          0.00072261,             0.79323,             0.72836,             0.74673,             0.52009,             0.02577,            0.016039,          0.00064017,            0.005545,            0.005545,            0.005545
                  47,            0.021944,            0.014868,          0.00069645,             0.77435,             0.69254,             0.74154,             0.50184,            0.027752,            0.016783,            0.000647,            0.005446,            0.005446,            0.005446
                  48,            0.021786,              0.0146,          0.00071545,             0.74098,             0.73865,             0.75153,             0.51711,            0.026378,            0.016309,          0.00068974,            0.005347,            0.005347,            0.005347
                  49,            0.021661,            0.014816,          0.00069592,             0.81402,             0.72687,             0.76097,             0.53246,            0.025638,            0.016043,          0.00060438,            0.005248,            0.005248,            0.005248
